year,suburb,median_price,rent_house,rent_all,rent_used,gross_yield,net_yield_25,net_yield_30
2016,ELSTERNWICK,1723500.0,580.75,395.0,580.75,1.7521903104148535,1.3141427328111401,1.2265332172903975
2016,ELWOOD,1841500.0,709.25,405.0,709.25,2.0027694814010317,1.5020771110507738,1.401938636980722
2016,ESSENDON,1365000.0,402.5,367.5,402.5,1.5333333333333332,1.15,1.0733333333333333
2016,FERNTREE GULLY,660000.0,359.125,370.0,359.125,2.829469696969697,2.1221022727272727,1.9806287878787878
2016,FITZROY,1600000.0,666.25,510.0,666.25,2.1653124999999998,1.623984375,1.51571875
2016,FOOTSCRAY,775000.0,422.875,350.0,422.875,2.837354838709677,2.128016129032258,1.9861483870967742
2016,FRANKSTON,474000.0,331.875,330.0,331.875,3.6408227848101262,2.730617088607595,2.5485759493670885
2016,HAMILTON,216000.0,224.375,230.0,224.375,5.40162037037037,4.051215277777778,3.781134259259259
2016,HAWTHORN,2245000.0,619.125,392.5,619.125,1.4340534521158128,1.0755400890868598,1.0038374164810688
2016,HORSHAM,245000.0,230.0,250.0,230.0,4.881632653061224,3.6612244897959183,3.4171428571428573
2016,KEILOR,805000.0,397.5,400.0,397.5,2.567701863354037,1.925776397515528,1.797391304347826
2016,KEW,2207500.0,575.75,475.0,575.75,1.3562400906002265,1.0171800679501697,0.9493680634201584
2016,LARA,355000.0,321.42857142857144,337.5,321.42857142857144,4.7082494969818915,3.5311871227364184,3.2957746478873235
2016,MALVERN,2332000.0,698.25,457.5,698.25,1.5569897084048028,1.167742281303602,1.089892795883362
2016,MALVERN EAST,1729000.0,521.0,425.0,521.0,1.5669172932330826,1.175187969924812,1.0968421052631576
2016,MELTON,280500.0,274.375,297.5,274.375,5.086452762923352,3.814839572192513,3.5605169340463454
2016,MILDURA,260000.0,262.0,270.0,262.0,5.24,3.93,3.6679999999999997
2016,MORWELL,153000.0,197.5,200.0,197.5,6.712418300653594,5.034313725490196,4.698692810457516
2016,MOUNT WAVERLEY,1265000.0,409.375,460.0,409.375,1.6828063241106719,1.262104743083004,1.1779644268774703
2016,NOBLE PARK,600000.0,332.25,323.5,332.25,2.8795,2.159625,2.01565
2016,NORTH BENDIGO,279000.0,261.25,280.0,261.25,4.869175627240143,3.651881720430108,3.4084229390681
2016,NORTH GEELONG,338500.0,301.0,310.0,301.0,4.623929098966027,3.46794682422452,3.2367503692762187
2016,NORTHCOTE,1190000.0,562.25,450.0,562.25,2.456890756302521,1.842668067226891,1.7198235294117645
2016,PAKENHAM,400000.0,310.625,330.0,310.625,4.038125,3.0285937499999998,2.8266875000000002
2016,PORT MELBOURNE,1380000.0,682.875,551.0,682.875,2.5731521739130434,1.9298641304347826,1.8012065217391304
2016,PORTLAND,220000.0,228.25,230.0,228.25,5.395,4.04625,3.7765
2016,PRESTON,882000.0,421.0,380.0,421.0,2.4820861678004533,1.8615646258503402,1.7374603174603174
2016,RESERVOIR,707500.0,346.25,340.0,346.25,2.5448763250883393,1.9086572438162543,1.7814134275618374
2016,RINGWOOD,837500.0,373.125,367.5,373.125,2.316716417910448,1.7375373134328358,1.6217014925373134
2016,ROWVILLE,778000.0,400.0,420.0,400.0,2.6735218508997427,2.005141388174807,1.87146529562982
2016,SEYMOUR,242500.0,246.25,250.0,246.25,5.2804123711340205,3.9603092783505156,3.6962886597938143
2016,SHEPPARTON,265000.0,260.625,262.5,260.625,5.1141509433962264,3.83561320754717,3.5799056603773582
2016,SOUTH MELBOURNE,1595000.0,688.75,500.0,688.75,2.2454545454545456,1.684090909090909,1.5718181818181818
2016,SOUTH YARRA,1890000.0,743.75,440.0,743.75,2.0462962962962963,1.5347222222222223,1.4324074074074074
2016,SPRINGVALE,685000.0,343.875,350.0,343.875,2.6104379562043794,1.9578284671532848,1.8273065693430655
2016,ST KILDA,1305000.0,632.0,397.5,632.0,2.5183141762452106,1.8887356321839082,1.7628199233716475
2016,SUNBURY,395000.0,314.125,330.0,314.125,4.135316455696202,3.101487341772152,2.8947215189873416
2016,SUNSHINE,675000.0,311.875,320.0,311.875,2.4025925925925926,1.8019444444444446,1.6818148148148149
2016,SWAN HILL,262500.0,240.625,240.0,240.625,4.766666666666667,3.5749999999999997,3.336666666666667
2016,SYDENHAM,505000.0,346.625,367.5,346.625,3.5692079207920795,2.6769059405940596,2.4984455445544556
2016,THORNBURY,1079500.0,512.625,365.0,512.625,2.4693376563223715,1.8520032422417787,1.72853635942566
2016,TOORAK,4900000.0,748.75,464.0,748.75,0.7945918367346939,0.5959438775510204,0.5562142857142858
2016,TORQUAY,665000.0,402.25,450.0,402.25,3.1454135338345868,2.3590601503759396,2.2017894736842103
2016,TRARALGON,268000.0,269.375,270.0,269.375,5.226679104477612,3.9200093283582085,3.6586753731343284
2016,WARRAGUL,340000.0,271.625,292.5,271.625,4.154264705882353,3.1156985294117647,2.907985294117647
2016,WARRNAMBOOL,320000.0,292.5,290.0,292.5,4.753125,3.5648437499999996,3.3271875
2016,WEST FOOTSCRAY,798000.0,367.0,355.0,367.0,2.3914786967418546,1.793609022556391,1.6740350877192982
2016,WHITTLESEA,448500.0,318.25,345.0,318.25,3.689855072463768,2.767391304347826,2.5828985507246376
2016,WILLIAMSTOWN,1282500.0,521.25,479.0,521.25,2.1134502923976606,1.5850877192982455,1.4794152046783626
2016,WODONGA,315000.0,275.0,290.0,275.0,4.5396825396825395,3.404761904761905,3.177777777777778
2017,ALTONA,950000.0,355.625,385.0,355.625,1.946578947368421,1.4599342105263158,1.3626052631578947
2017,ARMADALE,2300000.0,740.625,445.0,740.625,1.6744565217391305,1.255842391304348,1.1721195652173912
2017,BAIRNSDALE,272500.0,272.5,280.0,272.5,5.2,3.9,3.64
2017,BALWYN,2340000.0,478.875,500.0,478.875,1.0641666666666667,0.7981250000000001,0.7449166666666667
2017,BAYSWATER,800500.0,361.25,362.5,361.25,2.3466583385384134,1.7599937539038102,1.6426608369768896
2017,BENALLA,250000.0,245.0,240.0,245.0,5.096,3.8219999999999996,3.5672
2017,BENDIGO,400000.0,275.625,277.5,275.625,3.5831250000000003,2.68734375,2.5081875
2017,BENTLEIGH,1470000.0,482.25,465.0,482.25,1.7059183673469387,1.2794387755102041,1.194142857142857
2017,BERWICK,670000.0,354.25,390.0,354.25,2.7494029850746267,2.06205223880597,1.9245820895522385
2017,BLACKBURN,1410000.0,407.875,415.0,407.875,1.5042198581560284,1.1281648936170212,1.0529539007092197
2017,BORONIA,735000.0,354.125,365.0,354.125,2.505374149659864,1.879030612244898,1.7537619047619049
2017,BOX HILL,1752500.0,425.625,417.5,425.625,1.262910128388017,0.9471825962910128,0.8840370898716119
2017,BRIGHTON,3050000.0,737.75,606.5,737.75,1.2578032786885245,0.9433524590163934,0.8804622950819672
2017,BRIGHTON EAST,1890000.0,587.75,650.0,587.75,1.6170899470899471,1.2128174603174602,1.1319629629629628
2017,BRUNSWICK,1200000.0,569.125,445.0,569.125,2.4662083333333333,1.84965625,1.7263458333333332
2017,CARLTON NORTH,1628000.0,624.75,545.0,624.75,1.9955159705159704,1.496636977886978,1.3968611793611792
2017,CARNEGIE,1510000.0,504.25,402.0,504.25,1.7364900662251654,1.3023675496688742,1.2155430463576156
2017,CASTLEMAINE,435000.0,310.625,319.0,310.625,3.713218390804598,2.784913793103448,2.5992528735632185
2017,CAULFIELD,1885000.0,561.875,445.0,561.875,1.55,1.1625,1.085
2017,CHELTENHAM,1170000.0,473.125,447.5,473.125,2.102777777777778,1.5770833333333334,1.4719444444444445
2017,CLAYTON,1250000.0,397.875,397.5,397.875,1.65516,1.2413699999999999,1.158612
2017,CORIO,305000.0,248.5,257.5,248.5,4.236721311475409,3.1775409836065576,2.965704918032787
2017,CRAIGIEBURN,502500.0,336.25,350.0,336.25,3.4796019900497512,2.6097014925373134,2.435721393034826
2017,CRANBOURNE,510000.0,338.5,377.5,338.5,3.451372549019608,2.5885294117647057,2.415960784313725
2017,DANDENONG,620000.0,345.375,332.5,345.375,2.8966935483870966,2.1725201612903224,2.0276854838709677
2017,EAST MELBOURNE,3585000.0,807.8571428571429,496.5,807.8571428571429,1.1717872086072922,0.8788404064554692,0.8202510460251046
2017,ECHUCA,320000.0,299.75,296.5,299.75,4.8709375,3.653203125,3.40965625
2017,ELSTERNWICK,2087500.0,593.125,420.0,593.125,1.4774850299401197,1.1081137724550898,1.0342395209580837
2017,ELWOOD,1900000.0,717.125,420.0,717.125,1.9626578947368423,1.4719934210526315,1.3738605263157895
2017,ESSENDON,1400000.0,422.875,390.0,422.875,1.5706785714285716,1.1780089285714286,1.099475
2017,FERNTREE GULLY,749000.0,364.875,385.0,364.875,2.533177570093458,1.8998831775700935,1.7732242990654203
2017,FITZROY,1625000.0,673.875,530.0,673.875,2.1564,1.6173,1.50948
2017,FOOTSCRAY,883500.0,441.875,362.5,441.875,2.6007357102433506,1.9505517826825125,1.8205149971703452
2017,FRANKSTON,600000.0,347.875,343.0,347.875,3.0149166666666667,2.2611875,2.1104416666666665
2017,HAMILTON,190000.0,225.625,230.0,225.625,6.175,4.63125,4.3225
2017,HAWTHORN,2650000.0,633.875,400.0,633.875,1.2438301886792453,0.9328726415094339,0.8706811320754716
2017,HORSHAM,262500.0,243.5,260.0,243.5,4.823619047619047,3.617714285714286,3.3765333333333336
2017,KEILOR,845000.0,400.0,400.0,400.0,2.4615384615384617,1.8461538461538463,1.723076923076923
2017,KEW,2317500.0,583.125,486.5,583.125,1.3084142394822007,0.9813106796116504,0.9158899676375405
2017,LARA,430000.0,324.75,350.0,324.75,3.9272093023255814,2.945406976744186,2.749046511627907
2017,MALVERN,2750000.0,688.75,460.0,688.75,1.3023636363636364,0.9767727272727273,0.9116545454545455
2017,MALVERN EAST,1824000.0,529.0,447.5,529.0,1.5081140350877194,1.1310855263157895,1.0556798245614034
2017,MELTON,369000.0,280.625,315.0,280.625,3.954607046070461,2.9659552845528454,2.7682249322493226
2017,MILDURA,264000.0,272.375,280.0,272.375,5.3649621212121215,4.023721590909091,3.7554734848484843
2017,MORWELL,170000.0,206.625,200.0,206.625,6.320294117647059,4.740220588235294,4.4242058823529415
2017,MOUNT WAVERLEY,1416000.0,420.125,465.0,420.125,1.5428319209039547,1.157123940677966,1.0799823446327683
2017,NOBLE PARK,680000.0,339.375,335.0,339.375,2.595220588235294,1.9464154411764707,1.8166544117647059
2017,NORTH BENDIGO,302000.0,266.25,280.0,266.25,4.5844370860927155,3.4383278145695364,3.2091059602649006
2017,NORTH GEELONG,422000.0,310.375,321.5,310.375,3.824526066350711,2.868394549763033,2.677168246445498
2017,NORTHCOTE,1325000.0,596.875,465.0,596.875,2.3424528301886793,1.7568396226415095,1.6397169811320753
2017,PAKENHAM,470000.0,316.25,340.0,316.25,3.4989361702127657,2.6242021276595744,2.449255319148936
2017,PORT MELBOURNE,1485000.0,691.0,570.0,691.0,2.4196632996633,1.814747474747475,1.6937643097643098
2017,PORTLAND,230000.0,222.5,235.0,222.5,5.030434782608696,3.7728260869565218,3.521304347826087
2017,PRESTON,996000.0,434.375,397.5,434.375,2.2678212851405624,1.7008659638554215,1.5874748995983936
2017,RESERVOIR,812500.0,359.75,350.0,359.75,2.3024,1.7268,1.61168
2017,RINGWOOD,910500.0,381.875,380.0,381.875,2.180944535969248,1.6357084019769357,1.5266611751784733
2017,ROWVILLE,867000.0,415.0,440.0,415.0,2.489042675893887,1.866782006920415,1.7423298731257209
2017,SEYMOUR,277000.0,261.625,255.0,261.625,4.911371841155235,3.683528880866426,3.437960288808664
2017,SHEPPARTON,261000.0,268.125,270.0,268.125,5.341954022988506,4.00646551724138,3.739367816091954
2017,SOUTH MELBOURNE,1532500.0,695.375,512.5,695.375,2.359510603588907,1.7696329526916803,1.6516574225122347
2017,SOUTH YARRA,2040000.0,758.75,452.5,758.75,1.9340686274509804,1.4505514705882354,1.3538480392156862
2017,SPRINGVALE,750000.0,363.125,367.5,363.125,2.5176666666666665,1.88825,1.7623666666666666
2017,ST KILDA,1551000.0,655.375,407.5,655.375,2.1972598323662154,1.6479448742746614,1.5380818826563507
2017,SUNBURY,492000.0,322.875,345.0,322.875,3.4125,2.5593749999999997,2.38875
2017,SUNSHINE,765000.0,327.5,332.5,327.5,2.2261437908496733,1.6696078431372547,1.5583006535947712
2017,SWAN HILL,252000.0,246.375,245.0,246.375,5.083928571428571,3.8129464285714287,3.5587499999999994
2017,SYDENHAM,590000.0,356.0,380.0,356.0,3.137627118644068,2.353220338983051,2.1963389830508473
2017,THORNBURY,1230000.0,530.625,382.5,530.625,2.243292682926829,1.682469512195122,1.5703048780487803
2017,TOORAK,5100000.0,792.5,485.0,792.5,0.8080392156862746,0.6060294117647058,0.565627450980392
2017,TORQUAY,720000.0,424.375,460.0,424.375,3.0649305555555553,2.298697916666667,2.1454513888888886
2017,TRARALGON,288500.0,268.5,277.5,268.5,4.839514731369151,3.629636048526863,3.3876603119584057
2017,WARRAGUL,365000.0,284.125,305.0,284.125,4.047808219178082,3.0358561643835618,2.8334657534246572
2017,WARRNAMBOOL,330000.0,298.5,290.0,298.5,4.703636363636363,3.527727272727273,3.292545454545454
2017,WEST FOOTSCRAY,887500.0,392.25,365.0,392.25,2.2982535211267607,1.7236901408450702,1.6087774647887323
2017,WHITTLESEA,469500.0,327.125,355.0,327.125,3.6231096911608094,2.717332268370607,2.536176783812566
2017,WILLIAMSTOWN,1440000.0,533.5,487.5,533.5,1.9265277777777776,1.4448958333333333,1.3485694444444443
2017,WODONGA,341500.0,278.75,300.0,278.75,4.244509516837482,3.1833821376281115,2.971156661786237
2018,ALTONA,932500.0,369.375,400.0,369.375,2.0597855227882036,1.544839142091153,1.4418498659517427
2018,ARMADALE,2341500.0,777.5,487.5,777.5,1.7266709374332692,1.2950032030749519,1.2086696562032884
2018,BAIRNSDALE,279000.0,275.0,290.0,275.0,5.125448028673835,3.8440860215053765,3.5878136200716844
2018,BALWYN,2420000.0,489.375,520.0,489.375,1.0515495867768594,0.7886621900826446,0.7360847107438017
2018,BAYSWATER,753000.0,372.5,380.0,372.5,2.5723771580345285,1.9292828685258965,1.80066401062417
2018,BENALLA,284000.0,255.0,250.0,255.0,4.669014084507042,3.5017605633802815,3.2683098591549298
2018,BENDIGO,400000.0,282.5,285.0,282.5,3.6725,2.754375,2.5707500000000003
2018,BENTLEIGH,1394000.0,502.25,487.5,502.25,1.8735294117647059,1.4051470588235293,1.311470588235294
2018,BERWICK,690000.0,358.125,400.0,358.125,2.698913043478261,2.0241847826086956,1.8892391304347826
2018,BLACKBURN,1370500.0,419.125,430.0,419.125,1.5902590295512589,1.1926942721634441,1.113181320685881
2018,BORONIA,742500.0,370.375,382.5,370.375,2.5938720538720537,1.9454040404040405,1.8157104377104376
2018,BOX HILL,1700500.0,433.5,450.0,433.5,1.3256101146721553,0.9942075860041165,0.9279270802705087
2018,BRIGHTON,2888000.0,756.375,650.0,756.375,1.3618940443213297,1.0214205332409971,0.9533258310249306
2018,BRIGHTON EAST,1880000.0,594.125,682.5,594.125,1.6433244680851062,1.2324933510638298,1.1503271276595743
2018,BRUNSWICK,1100000.0,595.375,455.0,595.375,2.8145,2.110875,1.9701499999999996
2018,CARLTON NORTH,1445000.0,665.625,566.0,665.625,2.3953287197231834,1.7964965397923873,1.6767301038062283
2018,CARNEGIE,1445000.0,496.25,420.0,496.25,1.7858131487889273,1.3393598615916955,1.2500692041522492
2018,CASTLEMAINE,499000.0,324.5,327.5,324.5,3.3815631262525048,2.536172344689379,2.367094188376753
2018,CAULFIELD,1701000.0,590.625,460.0,590.625,1.8055555555555554,1.3541666666666667,1.2638888888888888
2018,CHELTENHAM,1105000.0,487.0,450.0,487.0,2.2917647058823527,1.7188235294117646,1.604235294117647
2018,CLAYTON,1255000.0,411.375,410.0,411.375,1.7045019920318725,1.2783764940239044,1.1931513944223107
2018,CORIO,370000.0,263.125,272.5,263.125,3.697972972972973,2.7734797297297296,2.588581081081081
2018,CRAIGIEBURN,546500.0,350.375,375.0,350.375,3.3338517840805126,2.5003888380603843,2.3336962488563584
2018,CRANBOURNE,540000.0,340.0,380.0,340.0,3.2740740740740746,2.4555555555555557,2.291851851851852
2018,DANDENONG,640000.0,360.125,343.0,360.125,2.926015625,2.1945117187500003,2.0482109375
2018,ECHUCA,365000.0,306.875,300.0,306.875,4.371917808219178,3.2789383561643834,3.0603424657534246
2018,ELSTERNWICK,1970000.0,639.75,425.0,639.75,1.6886802030456851,1.266510152284264,1.1820761421319796
2018,ELWOOD,2140000.0,744.5,435.0,744.5,1.8090654205607477,1.3567990654205606,1.2663457943925231
2018,ESSENDON,1691000.0,431.875,400.0,431.875,1.32806031933767,0.9960452395032525,0.9296422235363689
2018,FERNTREE GULLY,732500.0,370.625,400.0,370.625,2.631058020477816,1.9732935153583617,1.8417406143344708
2018,FITZROY,1450000.0,728.5,560.0,728.5,2.612551724137931,1.9594137931034483,1.8287862068965515
2018,FOOTSCRAY,899000.0,463.75,382.5,463.75,2.682424916573971,2.0118186874304786,1.8776974416017798
2018,FRANKSTON,605000.0,360.625,357.5,360.625,3.0995867768595042,2.324690082644628,2.169710743801653
2018,HAMILTON,225000.0,240.625,240.0,240.625,5.561111111111111,4.170833333333333,3.8927777777777774
2018,HAWTHORN,2506500.0,656.0,420.0,656.0,1.3609415519648913,1.0207061639736685,0.9526590863754238
2018,HORSHAM,255000.0,262.25,262.5,262.25,5.347843137254902,4.010882352941176,3.7434901960784313
2018,KEILOR,817000.0,433.75,440.0,433.75,2.7607099143206857,2.070532435740514,1.9324969400244796
2018,KEW,2380000.0,589.375,500.0,589.375,1.2877100840336135,0.96578256302521,0.9013970588235294
2018,LARA,515000.0,336.875,371.5,336.875,3.401456310679612,2.5510922330097086,2.381019417475728
2018,MALVERN,2661000.0,726.0,482.5,726.0,1.4187147688838782,1.0640360766629087,0.9931003382187147
2018,MALVERN EAST,1900000.0,540.625,460.0,540.625,1.4796052631578949,1.1097039473684212,1.0357236842105262
2018,MELTON,415000.0,296.25,330.0,296.25,3.712048192771084,2.7840361445783133,2.598433734939759
2018,MILDURA,281500.0,278.75,281.5,278.75,5.149200710479573,3.8619005328596803,3.6044404973357014
2018,MORWELL,167000.0,210.5,210.0,210.5,6.554491017964072,4.915868263473054,4.58814371257485
2018,MOUNT WAVERLEY,1320000.0,430.375,485.0,430.375,1.6954166666666666,1.2715625,1.1867916666666667
2018,NOBLE PARK,680000.0,351.0,350.0,351.0,2.6841176470588235,2.0130882352941177,1.8788823529411764
2018,NORTH BENDIGO,310000.0,275.625,290.0,275.625,4.623387096774194,3.467540322580645,3.2363709677419354
2018,NORTH GEELONG,495000.0,328.75,340.0,328.75,3.453535353535354,2.5901515151515153,2.4174747474747473
2018,NORTHCOTE,1345000.0,626.25,497.5,626.25,2.421189591078067,1.8158921933085503,1.694832713754647
2018,PAKENHAM,520000.0,325.625,350.0,325.625,3.25625,2.4421874999999997,2.279375
2018,PORT MELBOURNE,1488000.0,702.5,607.5,702.5,2.45497311827957,1.8412298387096775,1.718481182795699
2018,PORTLAND,234500.0,241.625,250.0,241.625,5.357995735607676,4.018496801705758,3.750597014925373
2018,PRESTON,980000.0,460.375,417.5,460.375,2.4428061224489794,1.832104591836735,1.7099642857142854
2018,RESERVOIR,790000.0,378.75,370.0,378.75,2.4930379746835443,1.8697784810126583,1.745126582278481
2018,RINGWOOD,896500.0,391.25,392.5,391.25,2.2693809258226434,1.7020356943669828,1.5885666480758505
2018,ROWVILLE,838000.0,425.0,447.5,425.0,2.6372315035799523,1.9779236276849643,1.8460620525059663
2018,SEYMOUR,295000.0,271.42857142857144,272.5,271.42857142857144,4.784503631961259,3.5883777239709445,3.349152542372881
2018,SHEPPARTON,275000.0,271.0,277.5,271.0,5.124363636363636,3.843272727272727,3.5870545454545453
2018,SOUTH MELBOURNE,1465000.0,696.0,522.5,696.0,2.470443686006826,1.8528327645051195,1.729310580204778
2018,SOUTH YARRA,1851000.0,775.875,470.0,775.875,2.1796596434359805,1.6347447325769853,1.5257617504051864
2018,SPRINGVALE,780000.0,369.875,380.0,369.875,2.4658333333333333,1.849375,1.7260833333333332
2018,ST KILDA,1755000.0,671.625,420.0,671.625,1.9900000000000002,1.4925000000000002,1.3929999999999998
2018,SUNBURY,546000.0,338.75,361.5,338.75,3.2261904761904763,2.419642857142857,2.2583333333333333
2018,SUNSHINE,742000.0,336.25,345.0,336.25,2.356469002695418,1.7673517520215634,1.6495283018867923
2018,SWAN HILL,267000.0,247.5,250.0,247.5,4.820224719101124,3.615168539325843,3.3741573033707866
2018,SYDENHAM,620000.0,363.75,395.0,363.75,3.050806451612903,2.2881048387096774,2.135564516129032
2018,THORNBURY,1137500.0,558.75,415.0,558.75,2.5542857142857143,1.915714285714286,1.788
2018,TOORAK,4700000.0,876.0,500.0,876.0,0.9691914893617022,0.7268936170212766,0.6784340425531914
2018,TORQUAY,810000.0,431.875,487.5,431.875,2.772530864197531,2.0793981481481483,1.9407716049382715
2018,TRARALGON,298000.0,272.875,280.0,272.875,4.761577181208054,3.57118288590604,3.3331040268456373
2018,WARRAGUL,449000.0,297.625,322.5,297.625,3.446881959910913,2.5851614699331846,2.412817371937639
2018,WARRNAMBOOL,350000.0,307.375,300.0,307.375,4.566714285714286,3.4250357142857144,3.1966999999999994
2018,WEST FOOTSCRAY,875000.0,398.5,380.0,398.5,2.3682285714285713,1.7761714285714287,1.6577599999999997
2018,WHITTLESEA,577500.0,340.625,372.5,340.625,3.067099567099567,2.3003246753246755,2.146969696969697
2018,WILLIAMSTOWN,1415000.0,562.25,502.5,562.25,2.066219081272085,1.5496643109540635,1.4463533568904592
2018,WODONGA,350000.0,293.875,300.0,293.875,4.366142857142857,3.274607142857143,3.0563
2019,ALTONA,890000.0,373.75,400.0,373.75,2.183707865168539,1.6377808988764044,1.5285955056179774
2019,ARMADALE,2490000.0,775.75,480.0,775.75,1.6200401606425705,1.2150301204819276,1.1340281124497993
2019,BAIRNSDALE,274000.0,291.375,300.0,291.375,5.5297445255474456,4.147308394160584,3.8708211678832116
2019,BALWYN,2377500.0,490.375,539.0,490.375,1.072534174553102,0.8044006309148265,0.7507739221871713
2019,BAYSWATER,720000.0,378.125,390.0,378.125,2.730902777777778,2.0481770833333335,1.9116319444444443
2019,BENALLA,290000.0,280.625,290.0,280.625,5.031896551724138,3.7739224137931036,3.522327586206896
2019,BENDIGO,420000.0,304.125,307.5,304.125,3.7653571428571424,2.824017857142857,2.63575
2019,BENTLEIGH,1376000.0,502.875,500.0,502.875,1.9003997093023257,1.4252997819767441,1.3302797965116278
2019,BERWICK,670000.0,353.125,395.0,353.125,2.7406716417910446,2.0555037313432836,1.9184701492537315
2019,BLACKBURN,1305000.0,429.375,447.5,429.375,1.7109195402298851,1.2831896551724138,1.1976436781609194
2019,BORONIA,680000.0,373.5,390.0,373.5,2.856176470588235,2.1421323529411764,1.9993235294117646
2019,BOX HILL,1545000.0,440.375,460.0,440.375,1.482168284789644,1.111626213592233,1.0375177993527507
2019,BRIGHTON,2675000.0,747.25,650.0,747.25,1.4525981308411215,1.0894485981308413,1.016818691588785
2019,BRIGHTON EAST,1700000.0,594.375,700.0,594.375,1.8180882352941174,1.3635661764705882,1.2726617647058824
2019,BRUNSWICK,1037500.0,611.375,470.0,611.375,3.0642409638554216,2.2981807228915665,2.144968674698795
2019,CARLTON NORTH,1555000.0,683.0,580.0,683.0,2.2839871382636656,1.7129903536977493,1.5987909967845655
2019,CARNEGIE,1313500.0,524.75,435.0,524.75,2.077426722497145,1.5580700418728588,1.4541987057480013
2019,CASTLEMAINE,520000.0,334.125,330.0,334.125,3.3412499999999996,2.5059375,2.338875
2019,CAULFIELD,1762500.0,596.0,480.0,596.0,1.7584113475177305,1.3188085106382978,1.2308879432624111
2019,CHELTENHAM,1035000.0,502.0,462.5,502.0,2.522125603864734,1.8915942028985506,1.7654879227053137
2019,CLAYTON,1158000.0,428.5,420.0,428.5,1.9241796200345422,1.4431347150259068,1.3469257340241796
2019,CORIO,351500.0,280.0,287.5,280.0,4.142247510668564,3.1066856330014225,2.899573257467994
2019,CRAIGIEBURN,525000.0,359.625,386.5,359.625,3.562,2.6715,2.4934
2019,CRANBOURNE,500000.0,349.125,385.0,349.125,3.6309,2.723175,2.54163
2019,DANDENONG,601000.0,366.0,350.0,366.0,3.1667221297836936,2.3750415973377703,2.216705490848586
2019,EAST MELBOURNE,3090000.0,926.0,520.0,926.0,1.55831715210356,1.16873786407767,1.090822006472492
2019,ECHUCA,372500.0,311.625,317.5,311.625,4.3502013422818795,3.2626510067114096,3.045140939597315
2019,ELSTERNWICK,1825000.0,656.75,450.0,656.75,1.871287671232877,1.4034657534246575,1.3099013698630135
2019,ELWOOD,1950000.0,733.5,450.0,733.5,1.9560000000000002,1.467,1.3692
2019,ESSENDON,1450000.0,442.875,410.0,442.875,1.588241379310345,1.1911810344827587,1.1117689655172414
2019,FERNTREE GULLY,692000.0,375.625,400.0,375.625,2.822615606936416,2.116961705202312,1.9758309248554915
2019,FITZROY,1400000.0,752.25,592.5,752.25,2.7940714285714283,2.0955535714285713,1.9558499999999999
2019,FOOTSCRAY,812000.0,478.75,390.0,478.75,3.0658866995073892,2.299415024630542,2.1461206896551723
2019,FRANKSTON,581000.0,366.875,360.0,366.875,3.283562822719449,2.462672117039587,2.2984939759036145
2019,HAMILTON,209500.0,253.125,261.5,253.125,6.282816229116945,4.712112171837709,4.397971360381861
2019,HAWTHORN,2200000.0,655.5,430.0,655.5,1.5493636363636365,1.1620227272727273,1.0845545454545453
2019,HORSHAM,269000.0,267.625,274.0,267.625,5.173420074349442,3.8800650557620817,3.6213940520446095
2019,KEILOR,836500.0,415.0,435.0,415.0,2.579796772265391,1.9348475791990436,1.8058577405857739
2019,KEW,2310000.0,586.625,514.0,586.625,1.3205411255411255,0.9904058441558441,0.9243787878787877
2019,LARA,495000.0,348.75,390.0,348.75,3.663636363636363,2.747727272727273,2.5645454545454545
2019,MALVERN,2570000.0,739.75,496.5,739.75,1.4967704280155643,1.1225778210116732,1.047739299610895
2019,MALVERN EAST,1789000.0,561.625,495.0,561.625,1.6324482951369481,1.224336221352711,1.1427138065958635
2019,MELTON,385000.0,312.25,340.0,312.25,4.2174025974025975,3.1630519480519483,2.9521818181818182
2019,MILDURA,310000.0,293.75,300.0,293.75,4.927419354838709,3.6955645161290325,3.4491935483870964
2019,MORWELL,179000.0,218.125,222.5,218.125,6.33659217877095,4.752444134078212,4.435614525139664
2019,MOUNT WAVERLEY,1270500.0,445.375,515.0,445.375,1.8228650137741047,1.3671487603305785,1.2760055096418732
2019,NOBLE PARK,625500.0,356.875,360.0,356.875,2.9668265387689847,2.2251199040767387,2.076778577138289
2019,NORTH BENDIGO,325000.0,283.75,300.0,283.75,4.54,3.405,3.1780000000000004
2019,NORTH GEELONG,500000.0,340.0,350.0,340.0,3.5360000000000005,2.6519999999999997,2.4752
2019,NORTHCOTE,1305000.0,629.75,500.0,629.75,2.5093486590038316,1.8820114942528734,1.756544061302682
2019,PAKENHAM,485000.0,334.125,352.5,334.125,3.5823711340206184,2.686778350515464,2.5076597938144327
2019,PORT MELBOURNE,1400000.0,731.875,615.0,731.875,2.7183928571428573,2.038794642857143,1.902875
2019,PORTLAND,266000.0,265.625,267.5,265.625,5.192669172932331,3.8945018796992485,3.634868421052632
2019,PRESTON,940000.0,468.125,424.0,468.125,2.589627659574468,1.942220744680851,1.8127393617021277
2019,RESERVOIR,754000.0,385.625,380.0,385.625,2.6594827586206895,1.9946120689655171,1.8616379310344828
2019,RINGWOOD,801000.0,401.875,400.0,401.875,2.60892634207241,1.9566947565543071,1.8262484394506864
2019,ROWVILLE,815500.0,425.0,450.0,425.0,2.709993868792152,2.032495401594114,1.8969957081545061
